
******************************************************************************
This program contains Ipopt, a library for large-scale nonlinear optimization.
  77  8.6038914e-08 0.00e+00 5.15e-06  -8.6 1.10e-03    -  1.00e+00 1.00e+00f  1
  78  8.5132506e-08 0.00e+00 1.04e-05  -8.6 2.71e-03    -  1.00e+00 5.00e-01f  2
  79  8.3804283e-08 0.00e+00 7.67e-06  -8.6 1.35e-03    -  1.00e+00 1.00e+00f  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
  80  8.2713265e-08 0.00e+00 1.21e-05  -8.6 1.70e-03    -  1.00e+00 1.00e+00f  1
  81  8.1372257e-08 0.00e+00 4.30e-06  -8.6 1.04e-03    -  1.00e+00 1.00e+00f  1
  82  8.0586521e-08 0.00e+00 8.85e-06  -8.6 2.60e-03    -  1.00e+00 5.00e-01f  2
  83  7.9425765e-08 0.00e+00 6.10e-06  -8.6 1.28e-03    -  1.00e+00 1.00e+00f  1
  84  7.8515339e-08 0.00e+00 1.07e-05  -8.6 1.70e-03    -  1.00e+00 1.00e+00f  1
  85  7.7307025e-08 0.00e+00 3.36e-06  -8.6 9.66e-04    -  1.00e+00 1.00e+00f  1
  86  7.6635768e-08 0.00e+00 9.48e-06  -8.6 2.89e-03    -  1.00e+00 5.00e-01f  2
  87  7.5556914e-08 0.00e+00 4.19e-06  -8.6 1.08e-03    -  1.00e+00 1.00e+00f  1
  88  7.4916272e-08 0.00e+00 7.04e-06  -8.6 2.32e-03    -  1.00e+00 5.00e-01f  2
  89  7.3999316e-08 0.00e+00 7.11e-06  -8.6 1.41e-03    -  1.00e+00 1.00e+00f  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
  90  7.3099831e-08 0.00e+00 6.54e-06  -8.6 1.37e-03    -  1.00e+00 1.00e+00f  1
  91  7.2254907e-08 0.00e+00 7.15e-06  -8.6 1.45e-03    -  1.00e+00 1.00e+00f  1
  92  7.1391222e-08 0.00e+00 5.47e-06  -8.6 1.29e-03    -  1.00e+00 1.00e+00f  1
  93  7.0666563e-08 0.00e+00 8.37e-06  -8.6 1.61e-03    -  1.00e+00 1.00e+00f  1
  94  6.9786423e-08 0.00e+00 3.21e-06  -8.6 1.04e-03    -  1.00e+00 1.00e+00f  1
  95  6.9264185e-08 0.00e+00 6.13e-06  -8.6 2.45e-03    -  1.00e+00 5.00e-01f  2
  96  6.8497256e-08 0.00e+00 4.81e-06  -8.6 1.30e-03    -  1.00e+00 1.00e+00f  1
  97  6.7828774e-08 0.00e+00 6.62e-06  -8.6 1.56e-03    -  1.00e+00 1.00e+00f  1
  98  6.7059284e-08 0.00e+00 3.16e-06  -8.6 1.10e-03    -  1.00e+00 1.00e+00f  1
  99  6.6962749e-08 0.00e+00 1.29e-05  -8.6 2.18e-03    -  1.00e+00 1.00e+00f  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 100  6.5659839e-08 0.00e+00 7.77e-07  -8.6 5.77e-04    -  1.00e+00 1.00e+00f  1
 101  6.5424767e-08 0.00e+00 1.03e-05  -8.6 7.63e-03    -  1.00e+00 2.50e-01f  3
 102  6.4465872e-08 0.00e+00 1.14e-06  -8.6 6.94e-04    -  1.00e+00 1.00e+00f  1
 103  6.4052128e-08 0.00e+00 5.43e-06  -8.6 5.31e-03    -  1.00e+00 2.50e-01f  3
 104  6.3422564e-08 0.00e+00 3.79e-06  -8.6 1.24e-03    -  1.00e+00 1.00e+00f  1
 105  6.2944346e-08 0.00e+00 7.15e-06  -8.6 1.71e-03    -  1.00e+00 1.00e+00f  1
 106  6.2261210e-08 0.00e+00 1.86e-06  -8.6 9.11e-04    -  1.00e+00 1.00e+00f  1
 107  6.1916499e-08 0.00e+00 6.65e-06  -8.6 3.14e-03    -  1.00e+00 5.00e-01f  2
 108  6.1269244e-08 0.00e+00 1.79e-06  -8.6 9.25e-04    -  1.00e+00 1.00e+00f  1
 109  6.0930559e-08 0.00e+00 5.95e-06  -8.6 3.06e-03    -  1.00e+00 5.00e-01f  2
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 110  6.0325746e-08 0.00e+00 1.80e-06  -8.6 9.62e-04    -  1.00e+00 1.00e+00f  1
 111  5.9984791e-08 0.00e+00 4.87e-06  -8.6 2.83e-03    -  1.00e+00 5.00e-01f  2
 112  5.9435271e-08 0.00e+00 2.19e-06  -8.6 1.08e-03    -  1.00e+00 1.00e+00f  1
 113  5.9105970e-08 0.00e+00 3.57e-06  -8.6 2.26e-03    -  1.00e+00 5.00e-01f  2
 114  5.8633594e-08 0.00e+00 3.83e-06  -8.6 1.42e-03    -  1.00e+00 1.00e+00f  1
 115  5.8155960e-08 0.00e+00 3.25e-06  -8.6 1.32e-03    -  1.00e+00 1.00e+00f  1
 116  5.7728323e-08 0.00e+00 4.34e-06  -8.6 1.53e-03    -  1.00e+00 1.00e+00f  1
 117  5.7248579e-08 0.00e+00 2.33e-06  -8.6 1.14e-03    -  1.00e+00 1.00e+00f  1
 118  5.7062681e-08 0.00e+00 7.46e-06  -8.6 2.04e-03    -  1.00e+00 1.00e+00f  1
 119  5.6374231e-08 0.00e+00 6.72e-07  -8.6 6.59e-04    -  1.00e+00 1.00e+00f  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 120  5.6103723e-08 0.00e+00 4.35e-06  -8.6 5.98e-03    -  1.00e+00 2.50e-01f  3
 121  5.5650512e-08 0.00e+00 1.72e-06  -8.6 1.04e-03    -  1.00e+00 1.00e+00f  1
 122  5.5379726e-08 0.00e+00 3.21e-06  -8.6 2.43e-03    -  1.00e+00 5.00e-01f  2
 123  5.4981691e-08 0.00e+00 2.65e-06  -8.6 1.32e-03    -  1.00e+00 1.00e+00f  1
 124  5.4624180e-08 0.00e+00 3.41e-06  -8.6 1.52e-03    -  1.00e+00 1.00e+00f  1
 125  5.4226078e-08 0.00e+00 1.81e-06  -8.6 1.15e-03    -  1.00e+00 1.00e+00f  1
 126  5.4051946e-08 0.00e+00 5.59e-06  -8.6 2.00e-03    -  1.00e+00 1.00e+00f  1
 127  5.3502256e-08 0.00e+00 5.79e-07  -8.6 6.79e-04    -  1.00e+00 1.00e+00f  1
 128  5.3272353e-08 0.00e+00 3.14e-06  -8.6 5.60e-03    -  1.00e+00 2.50e-01f  3
 129  5.2911934e-08 0.00e+00 1.75e-06  -8.6 1.15e-03    -  1.00e+00 1.00e+00f  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 130  5.2746520e-08 0.00e+00 5.29e-06  -8.6 1.98e-03    -  1.00e+00 1.00e+00f  1
 131  5.2258952e-08 0.00e+00 5.59e-07  -8.6 6.86e-04    -  1.00e+00 1.00e+00f  1
 132  5.2050915e-08 0.00e+00 2.81e-06  -8.6 5.40e-03    -  1.00e+00 2.50e-01f  3
 133  5.1733006e-08 0.00e+00 1.81e-06  -8.6 1.21e-03    -  1.00e+00 1.00e+00f  1
 134  5.1515469e-08 0.00e+00 3.92e-06  -8.6 1.78e-03    -  1.00e+00 1.00e+00f  1
 135  5.1155527e-08 0.00e+00 7.51e-07  -8.6 8.25e-04    -  1.00e+00 1.00e+00f  1
 136  5.1044727e-08 0.00e+00 4.30e-06  -8.6 3.67e-03    -  1.00e+00 5.00e-01f  2
 137  5.0652085e-08 0.00e+00 4.81e-07  -8.6 6.99e-04    -  1.00e+00 1.00e+00f  1
 138  5.0479970e-08 0.00e+00 1.97e-06  -8.6 4.91e-03    -  1.00e+00 2.50e-01f  3
 139  5.0228697e-08 0.00e+00 1.82e-06  -8.6 1.33e-03    -  1.00e+00 1.00e+00f  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 140  4.9993221e-08 0.00e+00 2.00e-06  -8.6 1.39e-03    -  1.00e+00 1.00e+00f  1
 141  4.9757132e-08 0.00e+00 1.63e-06  -8.6 1.26e-03    -  1.00e+00 1.00e+00f  1
 142  4.9555090e-08 0.00e+00 2.35e-06  -8.6 1.51e-03    -  1.00e+00 1.00e+00f  1
 143  4.9325397e-08 0.00e+00 1.07e-06  -8.6 1.04e-03    -  1.00e+00 1.00e+00f  1
 144  4.9304395e-08 0.00e+00 4.49e-06  -8.6 2.09e-03    -  1.00e+00 1.00e+00f  1
 145  4.8921993e-08 0.00e+00 2.30e-07  -8.6 5.24e-04    -  1.00e+00 1.00e+00f  1
 146  4.8833306e-08 0.00e+00 2.97e-06  -8.6 6.74e-03    -  1.00e+00 2.50e-01f  3
 147  4.8602836e-08 0.00e+00 4.25e-07  -8.6 7.02e-04    -  1.00e+00 1.00e+00f  1
 148  4.8584104e-08 0.00e+00 3.55e-06  -8.6 3.78e-03    -  1.00e+00 5.00e-01f  2
 149  4.8306299e-08 0.00e+00 2.07e-07  -8.6 5.26e-04    -  1.00e+00 1.00e+00f  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 150  4.8216486e-08 0.00e+00 1.85e-06  -8.6 5.59e-03    -  1.00e+00 2.50e-01f  3
 151  4.8068968e-08 0.00e+00 5.53e-07  -8.6 8.41e-04    -  1.00e+00 1.00e+00f  1
 152  4.7987325e-08 0.00e+00 1.33e-06  -8.6 2.28e-03    -  1.00e+00 5.00e-01f  2
 153  4.7871264e-08 0.00e+00 7.77e-07  -8.6 9.89e-04    -  1.00e+00 1.00e+00f  1
 154  4.7802270e-08 0.00e+00 1.89e-06  -8.6 1.53e-03    -  1.00e+00 1.00e+00f  1
 155  4.7683778e-08 0.00e+00 2.92e-07  -8.6 6.19e-04    -  1.00e+00 1.00e+00f  1
 156  4.7648051e-08 0.00e+00 1.86e-06  -8.6 2.91e-03    -  1.00e+00 5.00e-01f  2
 157  4.7546068e-08 0.00e+00 2.09e-07  -8.6 5.33e-04    -  1.00e+00 1.00e+00f  1
 158  4.7531950e-08 0.00e+00 1.90e-06  -8.6 3.00e-03    -  1.00e+00 5.00e-01f  2
 159  4.7438797e-08 0.00e+00 1.20e-07  -8.6 4.15e-04    -  1.00e+00 1.00e+00f  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 160  4.7408750e-08 0.00e+00 5.87e-07  -8.6 3.21e-03    -  1.00e+00 2.50e-01f  3
 161  4.7373663e-08 0.00e+00 6.98e-07  -8.6 9.64e-04    -  1.00e+00 1.00e+00f  1
 162  4.7342708e-08 0.00e+00 3.52e-07  -8.6 6.95e-04    -  1.00e+00 1.00e+00f  1
 163  4.7325080e-08 0.00e+00 7.58e-07  -8.6 1.02e-03    -  1.00e+00 1.00e+00f  1
 164  4.7303739e-08 0.00e+00 1.16e-07  -8.6 4.14e-04    -  1.00e+00 1.00e+00f  1
 165  4.7294994e-08 0.00e+00 3.53e-07  -8.6 1.29e-03    -  1.00e+00 5.00e-01f  2
 166  4.7286328e-08 0.00e+00 1.61e-07  -8.6 4.87e-04    -  1.00e+00 1.00e+00f  1
 167  4.7281855e-08 0.00e+00 2.47e-07  -8.6 6.02e-04    -  1.00e+00 1.00e+00f  1
 168  4.7278981e-08 0.00e+00 4.62e-08  -8.6 2.66e-04    -  1.00e+00 1.00e+00f  1
 169  4.7278097e-08 0.00e+00 1.02e-07  -8.6 3.91e-04    -  1.00e+00 1.00e+00f  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 170  4.7277761e-08 0.00e+00 4.32e-09  -8.6 8.24e-05    -  1.00e+00 1.00e+00f  1

Number of Iterations....: 170

                                   (scaled)                 (unscaled)
Objective...............:   4.7277761438409796e-08    4.7277761438409796e-08
Dual infeasibility......:   4.3207658468490855e-09    4.3207658468490855e-09
Constraint violation....:   0.0000000000000000e+00    0.0000000000000000e+00
Complementarity.........:   0.0000000000000000e+00    0.0000000000000000e+00
Overall NLP error.......:   4.3207658468490855e-09    4.3207658468490855e-09


Number of objective function evaluations             = 426
Number of objective gradient evaluations             = 171
Number of equality constraint evaluations            = 0
Number of inequality constraint evaluations          = 0
Number of equality constraint Jacobian evaluations   = 0
Number of inequality constraint Jacobian evaluations = 0
Number of Lagrangian Hessian evaluations             = 170
Total CPU secs in IPOPT (w/o function evaluations)   =      7.647
Total CPU secs in NLP function evaluations           =      4.993

EXIT: Optimal Solution Found.

 ** SUBROUTINE CUTEST_csetup: Warning. The problem has no general constraints. 
 ** Other tools may be preferable ** 

************************ CUTEst statistics ************************


 Package used            :  IPOPT
 Problem                 :  DRCAV2LQ  
 # variables             =            4489
 # constraints           =               0
 # objective functions   =        0.5980000E+03
 # objective gradients   =        0.1720000E+03
 # objective Hessians    =        0.1710000E+03
 # Hessian-vector prdct  =        0.0000000E+00
 # constraints functions =        0.0000000E+00
 # constraints gradients =        0.0000000E+00
 # constraints Hessians  =        0.0000000E+00
 Exit code               =               0
 Final f                 =   0.4727776E-07
 Set up time             =            0.19 seconds
 Solve time              =           34.15 seconds


******************************************************************

System Time =       8.5570001602 s.
