
******************************************************************************
This program contains Ipopt, a library for large-scale nonlinear optimization.
  77r 3.8643028e+02 1.01e+00 1.95e+02  -1.4 3.36e+04    -  1.00e+00 9.07e-02f  1
  78r 3.9272745e+02 1.01e+00 1.71e+02  -1.4 3.22e+04    -  1.00e+00 1.53e-01f  1
  79r 4.0539482e+02 1.01e+00 1.10e+02  -1.4 2.84e+04    -  1.00e+00 3.55e-01f  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
  80r 4.1500831e+02 1.01e+00 6.50e+01  -1.4 1.94e+04    -  1.00e+00 4.10e-01f  1
  81r 4.1872856e+02 1.01e+00 4.66e+01  -1.4 1.08e+04    -  1.00e+00 2.96e-01f  1
  82r 4.2230317e+02 1.01e+00 2.62e+01  -1.4 6.98e+03    -  1.00e+00 4.50e-01h  1
  83r 4.2548010e+02 1.01e+00 6.68e+00  -1.4 3.78e+03    -  1.00e+00 7.45e-01h  1
  84r 4.2655768e+02 1.01e+00 2.63e-05  -1.4 9.67e+02    -  1.00e+00 1.00e+00h  1
  85r 4.2655782e+02 1.01e+00 4.03e-07  -1.4 2.47e+01    -  1.00e+00 1.00e+00h  1
  86r 4.2870442e+02 1.01e+00 5.75e+00  -3.1 2.14e+03    -  6.07e-01 8.65e-01f  1
  87r 4.3257927e+02 1.01e+00 4.30e+01  -3.1 8.96e+05    -  1.29e-01 3.72e-03f  1
  88r 4.4511500e+02 1.01e+00 6.28e+01  -3.1 9.63e+05    -  7.51e-02 1.14e-02f  1
  89r 4.5928118e+02 1.01e+00 8.25e+01  -3.1 9.90e+05    -  7.57e-02 1.29e-02f  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
  90r 4.7417945e+02 1.01e+00 1.00e+02  -3.1 1.01e+06    -  7.40e-02 1.37e-02f  1
  91r 4.9394460e+02 1.01e+00 1.22e+02  -3.1 1.02e+06    -  9.33e-02 1.85e-02f  1
  92r 5.0955765e+02 1.01e+00 1.63e+02  -3.1 9.94e+05    -  1.65e-01 1.55e-02f  1
  93r 5.2364729e+02 1.01e+00 2.54e+02  -3.1 9.06e+05    -  3.40e-01 1.59e-02f  1
  94r 5.5110998e+02 1.01e+00 2.84e+02  -3.1 8.94e+05    -  2.06e-01 3.22e-02f  1
  95r 5.6061882e+02 1.01e+00 3.34e+02  -3.1 9.09e+05    -  2.82e-01 1.16e-02f  1
  96r 5.8010600e+02 1.01e+00 3.57e+02  -3.1 9.03e+05    -  2.24e-01 2.43e-02f  1
  97r 5.9851851e+02 1.01e+00 3.90e+02  -3.1 8.64e+05    -  3.59e-01 2.48e-02f  1
  98r 6.0753170e+02 1.01e+00 4.31e+02  -3.1 8.06e+05    -  4.64e-01 1.34e-02f  2
  99r 6.1723313e+02 1.01e+00 4.53e+02  -3.1 7.95e+05    -  4.40e-01 1.49e-02f  3
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 100r 6.2389313e+02 1.01e+00 4.62e+02  -3.1 7.93e+05    -  3.12e-01 1.04e-02f  3
 101r 6.3042967e+02 1.01e+00 4.75e+02  -3.1 7.91e+05    -  4.80e-01 1.04e-02f  3
 102r 6.3914994e+02 1.01e+00 4.75e+02  -3.1 7.80e+05    -  2.87e-01 1.42e-02f  3
 103r 6.4350124e+02 1.01e+00 4.84e+02  -3.1 7.57e+05    -  6.49e-01 7.38e-03f  4
 104r 6.4920521e+02 1.01e+00 4.83e+02  -3.1 7.18e+05    -  3.32e-01 1.03e-02f  4
 105r 6.5490428e+02 1.01e+00 4.84e+02  -3.1 7.07e+05    -  4.74e-01 1.05e-02f  4
 106r 6.6108777e+02 1.01e+00 4.86e+02  -3.1 7.01e+05    -  4.59e-01 1.16e-02f  4
 107r 6.6577609e+02 1.01e+00 4.85e+02  -3.1 6.98e+05    -  3.00e-01 8.95e-03f  4
 108r 6.9825531e+02 1.01e+00 4.64e+02  -3.1 6.97e+05    -  7.33e-01 6.26e-02w  1
 109r 7.1312106e+02 1.01e+00 4.52e+02  -3.1 6.82e+05    -  2.70e-01 3.07e-02w  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 110r 7.3561842e+02 1.01e+00 4.40e+02  -3.1 6.68e+05    -  1.00e+00 4.84e-02w  1
 111r 6.6983599e+02 1.01e+00 4.91e+02  -3.1 6.21e+05    -  7.33e-01 7.83e-03f  3
 112r 6.7492850e+02 1.01e+00 4.88e+02  -3.1 6.93e+05    -  2.75e-01 9.93e-03f  4
 113r 6.8167347e+02 1.01e+00 4.91e+02  -3.1 6.88e+05    -  1.00e+00 1.33e-02f  4
 114r 6.8701425e+02 1.01e+00 4.87e+02  -3.1 6.69e+05    -  5.90e-01 1.10e-02f  4
 115r 6.9296083e+02 1.01e+00 4.84e+02  -3.1 6.48e+05    -  1.00e+00 1.27e-02f  4
 116r 6.9955125e+02 1.01e+00 4.78e+02  -3.1 6.29e+05    -  2.95e-01 1.46e-02f  4
 117r 7.0681129e+02 1.01e+00 4.74e+02  -3.1 6.24e+05    -  7.46e-01 1.64e-02f  4
 118r 7.1251683e+02 1.01e+00 4.69e+02  -3.1 6.18e+05    -  2.40e-01 1.32e-02f  4
 119r 7.2216287e+02 1.01e+00 4.61e+02  -3.1 6.15e+05    -  5.90e-01 2.26e-02f  3
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 120r 7.2991228e+02 1.01e+00 4.53e+02  -3.1 6.08e+05    -  2.44e-01 1.86e-02f  3
 121r 7.6725222e+02 1.01e+00 4.16e+02  -3.1 6.02e+05    -  1.00e+00 9.12e-02w  1
 122r 7.9416812e+02 1.01e+00 3.87e+02  -3.1 5.73e+05    -  2.89e-01 7.26e-02w  1
 123r 7.9603349e+02 1.01e+00 3.89e+02  -3.1 5.45e+05    -  1.00e+00 5.48e-03w  1
 124r 7.3457977e+02 1.01e+00 4.53e+02  -3.1 5.27e+05    -  1.00e+00 1.14e-02f  3
 125r 7.4110785e+02 1.01e+00 4.46e+02  -3.1 5.96e+05    -  2.54e-01 1.62e-02f  4
 126r 7.4680358e+02 1.01e+00 4.42e+02  -3.1 5.90e+05    -  1.00e+00 1.44e-02f  4
 127r 7.5754835e+02 1.01e+00 4.30e+02  -3.1 5.78e+05    -  3.73e-01 2.79e-02f  3
 128r 7.6313878e+02 1.01e+00 4.25e+02  -3.1 5.64e+05    -  1.00e+00 1.51e-02f  4
 129r 7.6960276e+02 1.01e+00 4.18e+02  -3.1 5.50e+05    -  3.65e-01 1.81e-02f  4
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 130r 7.7567630e+02 1.01e+00 4.13e+02  -3.1 5.42e+05    -  1.00e+00 1.74e-02f  4
 131r 7.8273371e+02 1.01e+00 4.04e+02  -3.1 5.34e+05    -  2.95e-01 2.07e-02f  4
 132r 7.9472641e+02 1.01e+00 3.91e+02  -3.1 5.27e+05    -  1.00e+00 3.59e-02f  3
 133r 8.0396086e+02 1.01e+00 3.80e+02  -3.1 5.15e+05    -  3.02e-01 2.87e-02f  3
 134r 8.4133128e+02 1.01e+00 3.36e+02  -3.1 5.06e+05    -  1.00e+00 1.20e-01w  1
 135r 8.8432822e+02 1.01e+00 2.84e+02  -3.1 4.68e+05    -  3.80e-01 1.56e-01w  1
 136r 8.8513271e+02 1.01e+00 2.84e+02  -3.1 4.17e+05    -  8.10e-01 3.46e-03w  1
 137r 8.1330346e+02 1.01e+00 3.70e+02  -3.1 4.15e+05    -  1.00e+00 2.99e-02f  2
 138r 8.2167176e+02 1.01e+00 3.60e+02  -3.1 4.97e+05    -  3.40e-01 2.76e-02f  4
 139r 8.2875092e+02 1.01e+00 3.53e+02  -3.1 4.88e+05    -  1.00e+00 2.40e-02f  4
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 140r 8.4102870e+02 1.01e+00 3.38e+02  -3.1 4.80e+05    -  3.87e-01 4.28e-02f  3
 141r 8.5086516e+02 1.01e+00 3.26e+02  -3.1 4.66e+05    -  8.68e-01 3.58e-02f  3
 142r 8.6006222e+02 1.01e+00 3.15e+02  -3.1 4.54e+05    -  5.20e-01 3.48e-02f  3
 143r 8.7256522e+02 1.01e+00 3.00e+02  -3.1 4.40e+05    -  1.00e+00 4.93e-02f  3
 144r 8.8452018e+02 1.01e+00 2.86e+02  -3.1 4.21e+05    -  6.92e-01 5.01e-02f  3
 145r 8.9484759e+02 1.01e+00 2.73e+02  -3.1 4.02e+05    -  1.00e+00 4.59e-02f  3
 146r 9.1389849e+02 1.01e+00 2.49e+02  -3.1 3.85e+05    -  7.45e-01 8.94e-02f  2
 147r 9.4929201e+02 1.01e+00 2.03e+02  -3.1 3.57e+05    -  1.00e+00 1.83e-01w  1
 148r 9.5648553e+02 1.01e+00 1.94e+02  -3.1 3.04e+05    -  8.23e-01 4.55e-02w  1
 149r 9.7323526e+02 1.01e+00 1.73e+02  -3.1 2.93e+05    -  1.00e+00 1.11e-01w  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 150r 9.2274687e+02 1.01e+00 2.38e+02  -3.1 2.65e+05    -  1.00e+00 4.57e-02f  2
 151r 9.3896381e+02 1.01e+00 2.17e+02  -3.1 3.44e+05    -  7.77e-01 8.79e-02f  2
 152r 9.5173664e+02 1.01e+00 2.01e+02  -3.1 3.19e+05    -  8.94e-01 7.59e-02f  2
 153r 9.8066860e+02 1.01e+00 1.64e+02  -3.1 2.99e+05    -  1.00e+00 1.86e-01F  1
 154r 9.9837614e+02 1.01e+00 1.41e+02  -3.1 2.52e+05    -  8.51e-01 1.40e-01f  1
 155r 1.0221711e+03 1.01e+00 1.10e+02  -3.1 2.21e+05    -  1.00e+00 2.18e-01f  1
 156r 1.0273816e+03 1.01e+00 1.04e+02  -3.1 1.78e+05    -  1.00e+00 6.11e-02f  1
 157r 1.0385969e+03 1.01e+00 8.92e+01  -3.1 1.68e+05    -  1.00e+00 1.40e-01f  1
 158r 1.0471151e+03 1.01e+00 7.83e+01  -3.1 1.46e+05    -  1.00e+00 1.24e-01f  1
 159r 1.0627196e+03 1.01e+00 5.82e+01  -3.1 1.29e+05    -  1.00e+00 2.58e-01f  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 160r 1.0751040e+03 1.01e+00 4.21e+01  -3.1 9.75e+04    -  1.00e+00 2.76e-01f  1
 161r 1.0838476e+03 1.01e+00 3.08e+01  -3.1 7.17e+04    -  1.00e+00 2.69e-01f  1
 162r 1.0880352e+03 1.01e+00 2.54e+01  -3.1 5.29e+04    -  1.00e+00 1.76e-01h  1
 163r 1.0938426e+03 1.01e+00 1.79e+01  -3.1 4.38e+04    -  1.00e+00 2.96e-01h  1
 164r 1.1000149e+03 1.01e+00 9.89e+00  -3.1 3.10e+04    -  1.00e+00 4.47e-01h  1
 165r 1.1021142e+03 1.01e+00 7.18e+00  -3.1 1.73e+04    -  1.00e+00 2.75e-01h  1
 166r 1.1063253e+03 1.01e+00 1.73e+00  -3.1 1.26e+04    -  1.00e+00 7.59e-01h  1
 167r 1.1076629e+03 1.01e+00 6.82e-07  -3.1 3.06e+03    -  1.00e+00 1.00e+00h  1
 168r 1.1076629e+03 1.01e+00 7.24e-09  -3.1 9.71e+00    -  1.00e+00 1.00e+00h  1
 169r 1.1103244e+03 1.01e+00 3.03e+00  -4.7 1.07e+04    -  2.03e-01 1.00e+00f  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 170r 1.1123472e+03 1.01e+00 3.37e+01  -4.7 6.21e+06    -  9.97e-02 7.27e-04f  1
 171r 1.1208282e+03 1.01e+00 7.03e+01  -4.7 5.89e+06    -  1.22e-01 3.23e-03f  1
 172r 1.1393034e+03 1.01e+00 1.01e+02  -4.7 5.84e+06    -  1.20e-01 7.15e-03f  1
 173r 1.1570016e+03 1.01e+00 1.29e+02  -4.7 5.87e+06    -  1.17e-01 6.92e-03f  1
 174r 1.1733234e+03 1.01e+00 1.64e+02  -4.7 5.89e+06    -  1.58e-01 6.44e-03f  1
 175r 1.1982859e+03 1.01e+00 1.77e+02  -4.7 5.82e+06    -  7.74e-02 1.01e-02f  1
 176r 1.2070817e+03 1.01e+00 1.76e+02  -4.7 5.68e+06    -  1.53e-03 3.72e-03f  1
 177r 1.2123546e+03 1.01e+00 1.75e+02  -4.7 5.69e+06    -  1.31e-03 2.24e-03f  1
 178r 1.2135426e+03 1.01e+00 1.79e+02  -4.7 5.70e+06    -  1.92e-02 5.07e-04f  1
 179r 1.2211325e+03 1.01e+00 1.79e+02  -4.7 5.66e+06    -  5.69e-03 3.26e-03f  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 180r 1.2255486e+03 1.01e+00 1.81e+02  -4.7 5.66e+06    -  1.35e-02 1.91e-03f  1
 181r 1.2398015e+03 1.01e+00 1.79e+02  -4.7 5.66e+06    -  7.61e-04 6.19e-03f  1
 182r 1.2409003e+03 1.01e+00 1.84e+02  -4.7 5.68e+06    -  2.39e-02 4.81e-04f  1
 183r 1.2503314e+03 1.01e+00 1.84e+02  -4.7 5.67e+06    -  9.30e-03 4.14e-03f  1
 184r 1.2545614e+03 1.01e+00 1.89e+02  -4.7 5.69e+06    -  2.93e-02 1.87e-03f  1
 185r 1.2620142e+03 1.01e+00 1.92e+02  -4.7 5.70e+06    -  1.98e-02 3.30e-03f  1
 186r 1.2685907e+03 1.01e+00 1.92e+02  -4.7 5.70e+06    -  6.85e-03 2.92e-03f  1
 187r 1.2757153e+03 1.01e+00 2.12e+02  -4.7 5.70e+06    -  1.01e-01 3.18e-03f  1
 188r 1.2927702e+03 1.01e+00 2.11e+02  -4.7 5.68e+06    -  1.01e-02 7.71e-03f  1
 189r 1.2967789e+03 1.01e+00 2.12e+02  -4.7 5.61e+06    -  6.95e-03 1.85e-03f  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 190r 1.3015516e+03 1.01e+00 2.11e+02  -4.7 5.58e+06    -  1.00e-03 2.23e-03f  1
 191r 1.3054018e+03 1.01e+00 2.12e+02  -4.7 5.56e+06    -  5.87e-03 1.81e-03f  1
 192r 1.3098463e+03 1.01e+00 2.13e+02  -4.7 5.51e+06    -  1.09e-02 2.11e-03f  1
 193r 1.3139098e+03 1.01e+00 2.16e+02  -4.7 5.47e+06    -  1.97e-02 1.96e-03f  1
 194r 1.3241809e+03 1.01e+00 2.19e+02  -4.7 5.43e+06    -  2.70e-02 5.00e-03f  1
 195r 1.3303896e+03 1.01e+00 2.26e+02  -4.7 5.40e+06    -  4.28e-02 3.05e-03f  1
 196r 1.3426769e+03 1.01e+00 2.33e+02  -4.7 5.40e+06    -  4.68e-02 6.08e-03f  1
 197r 1.3481402e+03 1.01e+00 2.37e+02  -4.7 5.42e+06    -  2.74e-02 2.72e-03f  1
 198r 1.3574909e+03 1.01e+00 2.38e+02  -4.7 5.42e+06    -  1.62e-02 4.68e-03f  1
 199r 1.3641726e+03 1.01e+00 2.46e+02  -4.7 5.41e+06    -  4.74e-02 3.36e-03f  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 200r 1.3751699e+03 1.01e+00 2.48e+02  -4.7 5.42e+06    -  2.75e-02 5.56e-03f  1
 201r 1.3862596e+03 1.01e+00 2.60e+02  -4.7 5.41e+06    -  7.78e-02 5.66e-03f  1
 202r 1.3957642e+03 1.01e+00 2.71e+02  -4.7 5.30e+06    -  7.35e-02 4.99e-03f  1
 203r 1.4057228e+03 1.01e+00 2.88e+02  -4.7 5.18e+06    -  1.24e-01 5.40e-03f  1
 204r 1.4134433e+03 1.01e+00 2.98e+02  -4.7 5.11e+06    -  7.50e-02 4.27e-03f  2
 205r 1.4182034e+03 1.01e+00 3.10e+02  -4.7 5.10e+06    -  9.43e-02 2.65e-03f  3
 206r 1.4229471e+03 1.01e+00 3.17e+02  -4.7 5.12e+06    -  5.43e-02 2.65e-03f  3
 207r 1.4260289e+03 1.01e+00 3.18e+02  -4.7 5.11e+06    -  1.76e-02 1.73e-03f  4
 208r 1.4292635e+03 1.01e+00 3.30e+02  -4.7 5.11e+06    -  9.70e-02 1.82e-03f  4
 209r 1.4327226e+03 1.01e+00 3.30e+02  -4.7 5.10e+06    -  9.11e-03 1.95e-03f  4
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 210r 1.4363590e+03 1.01e+00 3.32e+02  -4.7 5.10e+06    -  1.93e-02 2.05e-03f  4
 211r 1.4381234e+03 1.01e+00 3.33e+02  -4.7 5.10e+06    -  1.24e-02 9.98e-04f  5
 212r 1.4399914e+03 1.01e+00 3.35e+02  -4.7 5.10e+06    -  2.64e-02 1.06e-03f  5
 213r 1.4419356e+03 1.01e+00 3.37e+02  -4.7 5.08e+06    -  1.54e-02 1.11e-03f  5
 214r 1.4719821e+03 1.01e+00 3.32e+02  -4.7 5.07e+06    -  2.97e-02 1.72e-02w  1
 215r 1.4789833e+03 1.01e+00 3.36e+02  -4.7 5.02e+06    -  4.49e-02 4.12e-03w  1
